epoch,loss,test_loss,train_acc,test_acc,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
47,0.39142203,1.6174346,0.78206205,0.6734475,False,,,48,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-58,1583525998,3.621840476989746,183.84144067764282,17699,home,10.183.96.137,183.84144067764282,0,48,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
48,0.4486446,1.5627964,0.7718675,0.65551937,False,,,49,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-02,1583526002,3.642049551010132,187.48349022865295,17699,home,10.183.96.137,187.48349022865295,0,49,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
49,0.3850484,1.6859075,0.79359776,0.628393,False,,,50,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-06,1583526006,3.812401294708252,191.2958915233612,17699,home,10.183.96.137,191.2958915233612,0,50,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
50,0.39808273,1.7874823,0.78696644,0.616731,False,,,51,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-09,1583526009,3.4512405395507812,194.747132062912,17699,home,10.183.96.137,194.747132062912,0,51,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
51,0.4343117,1.3179438,0.769261,0.6974589,False,,,52,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-13,1583526013,3.7771925926208496,198.52432465553284,17699,home,10.183.96.137,198.52432465553284,0,52,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
52,0.38788906,1.5225961,0.79486597,0.65300965,False,,,53,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-17,1583526017,3.9692494869232178,202.49357414245605,17699,home,10.183.96.137,202.49357414245605,0,53,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
53,0.3977012,1.7329636,0.7819897,0.62945294,False,,,54,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-21,1583526021,3.633283853530884,206.12685799598694,17699,home,10.183.96.137,206.12685799598694,0,54,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
54,0.35766208,1.7777182,0.80184484,0.6384465,False,,,55,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-24,1583526024,3.3344099521636963,209.46126794815063,17699,home,10.183.96.137,209.46126794815063,0,55,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
55,0.36820427,1.4858981,0.7999755,0.6937695,False,,,56,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-28,1583526028,3.604161500930786,213.06542944908142,17699,home,10.183.96.137,213.06542944908142,0,56,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
56,0.36293015,1.5735266,0.80180985,0.66284144,False,,,57,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-31,1583526031,3.3003618717193604,216.36579132080078,17699,home,10.183.96.137,216.36579132080078,0,57,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
57,0.39602923,1.4230093,0.7852179,0.6632105,False,,,58,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-35,1583526035,3.918583393096924,220.2843747138977,17699,home,10.183.96.137,220.2843747138977,0,58,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
58,0.38960636,1.4525394,0.78786016,0.64632666,False,,,59,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-39,1583526039,3.4712562561035156,223.75563097000122,17699,home,10.183.96.137,223.75563097000122,0,59,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
59,0.36603636,1.6598942,0.8009962,0.63690656,False,,,60,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-43,1583526043,3.8235392570495605,227.57917022705078,17699,home,10.183.96.137,227.57917022705078,0,60,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
60,0.36335474,1.7435681,0.7991758,0.61274254,False,,,61,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-50,1583526050,4.334455251693726,231.9136254787445,17699,home,10.183.96.137,231.9136254787445,0,61,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
61,0.3805047,1.520064,0.7960502,0.6287982,False,,,62,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-53,1583526053,3.578500747680664,235.49212622642517,17699,home,10.183.96.137,235.49212622642517,0,62,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
62,0.3248823,1.3231728,0.8231918,0.7033212,False,,,63,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-20-57,1583526057,3.655362606048584,239.14748883247375,17699,home,10.183.96.137,239.14748883247375,0,63,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
63,0.33241192,1.8647561,0.81707144,0.62984276,False,,,64,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-00,1583526060,3.546224355697632,242.6937131881714,17699,home,10.183.96.137,242.6937131881714,0,64,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
64,0.36826593,1.4225082,0.80000436,0.5775738,False,,,65,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-04,1583526064,3.549301862716675,246.24301505088806,17699,home,10.183.96.137,246.24301505088806,0,65,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
65,0.3952978,1.4412652,0.7876783,0.67903954,False,,,66,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-08,1583526068,3.666684150695801,249.90969920158386,17699,home,10.183.96.137,249.90969920158386,0,66,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
66,0.3273725,1.7429223,0.81683475,0.65960264,False,,,67,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-11,1583526071,3.7349839210510254,253.6446831226349,17699,home,10.183.96.137,253.6446831226349,0,67,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
67,0.32307076,2.030601,0.82069534,0.63099784,False,,,68,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-15,1583526075,3.3685152530670166,257.0131983757019,17699,home,10.183.96.137,257.0131983757019,0,68,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
68,0.34123963,1.6983495,0.81432086,0.6671287,False,,,69,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-19,1583526079,3.8673179149627686,260.8805162906647,17699,home,10.183.96.137,260.8805162906647,0,69,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
69,0.36244524,1.8159275,0.80484843,0.6400709,False,,,70,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-22,1583526082,3.2265472412109375,264.1070635318756,17699,home,10.183.96.137,264.1070635318756,0,70,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
70,0.34729257,1.4652982,0.8113127,0.7022177,False,,,71,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-27,1583526087,4.179697036743164,268.2867605686188,17699,home,10.183.96.137,268.2867605686188,0,71,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
71,0.30654874,1.63626,0.82491046,0.6965009,False,,,72,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-31,1583526091,3.4877970218658447,271.7745575904846,17699,home,10.183.96.137,271.7745575904846,0,72,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
72,0.30370402,1.558678,0.82364243,0.70791745,False,,,73,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-34,1583526094,3.6013026237487793,275.3758602142334,17699,home,10.183.96.137,275.3758602142334,0,73,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
73,0.2976211,1.6161537,0.83772266,0.69969016,False,,,74,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-21-38,1583526098,3.6199193000793457,278.99577951431274,17699,home,10.183.96.137,278.99577951431274,0,74,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
